name,n_success,success_rate,mission_mean,sync_mean,total_time_mean,batch_alloc_mean,assigned_mean,capacity_relaxed
A0_full,2,0.6666666666666666,39.132212806396524,45.118822965180804,0.2242248853047689,0.0034799575805664062,8.666666666666666,0
A1_no_local,2,0.6666666666666666,52.56371884201918,59.10091779472858,0.20388595263163248,0.0008815924326578776,8.666666666666666,0
A2_greedy,2,0.6666666666666666,47.18320106640719,58.584250817194864,0.2651326656341553,0.003353675206502279,8.666666666666666,0
A3_no_capacity,2,0.6666666666666666,37.38867451876108,37.38867451876108,0.20745952924092612,0.0038557847340901694,8.666666666666666,0
A4_no_cross_refine,1,0.3333333333333333,64.72599260865016,77.80039051406897,0.2000600496927897,0.0011472702026367188,8.666666666666666,0
A5_no_sync_align,2,0.6666666666666666,39.132212806396524,68.71255797721393,0.2408442497253418,0.005979696909586589,8.666666666666666,0
A6_single_batch,2,0.6666666666666666,45.31530720583722,45.31530720583722,0.21450217564900717,0.0007350444793701172,8.666666666666666,0
