name,n_success,success_rate,mission_mean,sync_mean,total_time_mean,batch_alloc_mean,assigned_mean,capacity_relaxed
A0_full,2,0.6666666666666666,51.26573366014521,52.97763681149911,0.2610155741373698,0.005613883336385091,8.666666666666666,0
A1_no_local,2,0.6666666666666666,55.22429504476578,56.22772940355635,0.26481811205546063,0.005149126052856445,8.666666666666666,0
A2_greedy,2,0.6666666666666666,53.14015691849397,53.32344947842057,0.25166749954223633,0.004999319712320964,8.666666666666666,0
A3_no_capacity,2,0.6666666666666666,46.03474398237061,46.13123377708695,0.23454753557840982,0.006003856658935547,8.666666666666666,0
A4_no_cross_refine,2,0.6666666666666666,54.76119745306377,54.76119745306377,0.21697258949279785,0.0021490255991617837,8.666666666666666,0
A5_no_sync_align,2,0.6666666666666666,51.26573366014521,53.601885372316985,0.2342052459716797,0.005220810572306315,8.666666666666666,0
A6_independent_obj,2,0.6666666666666666,41.47381961478099,47.81337076851216,0.24477489789326987,0.004726012547810872,8.666666666666666,0
A7_single_batch,2,0.6666666666666666,34.92948239178311,34.92948239178311,0.14918303489685059,0.001450935999552409,8.666666666666666,0
