cost_mean,min_R_mean_m,n_success,n_total,name,path_points_mean,plan_time_mean,plan_time_p95,success_rate,viol_mean
9.698433639214402,4.656279376033389,3,3,A0_full,16.666666666666668,0.0509491761525472,0.056601881980895996,1.0,0.6666666666666666
8.499843593231548,4.162926692889093,3,3,A1_no_slope,16.666666666666668,0.0494384765625,0.05107214450836182,1.0,1.0
8.996241907750656,4.394219705079259,3,3,A2_no_roughness,16.333333333333332,0.05230180422465006,0.055885720252990725,1.0,1.0
8.369962208133114,4.2699921795758895,3,3,A3_no_fog,17.0,0.05073388417561849,0.053121089935302734,1.0,0.6666666666666666
31.477690802373342,0.7071067811865476,3,3,A4_no_uav,27.333333333333332,0.049169063568115234,0.05215833187103271,1.0,2.0
9.698433639214402,0.7071067811865476,3,3,A5_no_smooth,32.0,0.04879840215047201,0.05140247344970703,1.0,1.6666666666666667
7.273825229410804,4.656279376033389,3,3,A6_no_anisotropy,16.666666666666668,0.04871654510498047,0.05073943138122559,1.0,0.6666666666666666
9.642640573712939,4.641908358288922,3,3,A7_no_alt_decay,16.666666666666668,0.048004706700642906,0.04928128719329834,1.0,0.6666666666666666
13.40232204405611,4.884514385126185,2,3,A8_online,11.0,0.04750943183898926,0.047941160202026364,0.6666666666666666,1.0
