cost_mean,min_R_mean_m,n_success,n_total,name,path_points_mean,plan_time_mean,plan_time_p95,success_rate,viol_mean
4.2618333005514115,5.114110724322989,1,1,A0_full,11.0,0.04728269577026367,0.04728269577026367,1.0,0.0
3.4474874161933067,4.314228878514766,1,1,A1_no_slope,11.0,0.04899454116821289,0.04899454116821289,1.0,1.0
3.65203494240418,4.349238911956147,1,1,A2_no_roughness,11.0,0.05658364295959473,0.05658364295959473,1.0,1.0
3.5772855375139856,4.6294776304786645,1,1,A3_no_fog,12.0,0.04670858383178711,0.04670858383178711,1.0,0.0
33.976908131195174,0.7071067811865476,1,1,A4_no_uav,27.0,0.054120540618896484,0.054120540618896484,1.0,2.0
4.2618333005514115,0.7071067811865476,1,1,A5_no_smooth,28.0,0.06146693229675293,0.06146693229675293,1.0,2.0
3.19637497541356,5.114110724322989,1,1,A6_no_anisotropy,11.0,0.0514674186706543,0.0514674186706543,1.0,0.0
4.1166774653781095,5.070997671089589,1,1,A7_no_alt_decay,11.0,0.04921221733093262,0.04921221733093262,1.0,0.0
12.653620216871353,5.339290071176783,1,1,A8_online,10.0,0.05255317687988281,0.05255317687988281,1.0,1.0
